analyzed_process,analyzed_process_location,flow_name,flow_category,flow_subcategory,flow_unit,flow_uuid,amount,num_contributing_activities,source_process,source_material,lcia_method,lcia_category,profile_basis,raw_contribution_rows,num_contributing_regions
Wafer manufacturing__GaN_wafer,JP,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,4791376f-cfd1-52ef-88a4-a7bdc0f52faa,0.005843122518389509,6,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Wafer manufacturing__GaN_wafer,JP,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,c2ee0222-5809-5f0e-9417-59394d5e4a3a,1641.2903892944494,25,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Wafer manufacturing__GaN_wafer,JP,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,825d144d-5404-5dc1-a779-1eb76f5809f3,0.0014711309231060729,13,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Wafer manufacturing__GaN_wafer,JP,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,baf7b3fe-3adb-51d4-8226-97c0dd010278,8.070631196406013e-07,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Wafer manufacturing__GaN_wafer,JP,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,6ea3a691-0c77-57ec-9450-25a90dd5bc29,2.1741396100887428e-06,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Wafer manufacturing__GaN_wafer,JP,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,022b1f9e-3667-5696-9eec-efa1b55fa1cf,15.795832170972501,38,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Wafer manufacturing__GaN_wafer,KR,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,d1da23d4-5bb8-5c0a-85a1-249a78c8d446,122.65924738711718,49,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Wafer manufacturing__GaN_wafer,KR,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,d4a0c37b-0bc3-5822-903a-11a9b83ae4ed,22449.173474975174,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Wafer manufacturing__GaN_wafer,KR,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,142ccbed-f433-5575-8a30-04ef70a2cf66,838672.2763811345,4,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Wafer manufacturing__GaN_wafer,KR,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,adfccc73-2065-53b4-b832-59b868d3da37,64629.05039479885,6,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Wafer manufacturing__GaN_wafer,KR,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,e42bba9a-d31d-58b1-8596-7726520a51b4,218.21867214060094,43,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Wafer manufacturing__GaN_wafer,KR,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,881f7c5f-c666-53f3-baa1-728360cc0b98,37587.864909801065,43,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Wafer manufacturing__GaN_wafer,KR,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,a8ac4668-9762-5bb8-bbdd-7185a97e14e8,0.0035512296438858413,18,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Wafer manufacturing__GaN_wafer,KR,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,2a89269f-643b-55fa-8a11-775b9a689679,0.0015837396969012097,10,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Wafer manufacturing__GaN_wafer,KR,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,926e4d7e-a958-5fb0-b072-f43c83245430,0.0001309616347862778,4,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Wafer manufacturing__GaN_wafer,KR,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,b30ab719-3855-59d3-ab28-bdd787229d86,0.010030496265346255,6,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Wafer manufacturing__GaN_wafer,KR,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,02f90633-f586-52ea-a29a-8bf983323be9,2157.0193711073384,25,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Wafer manufacturing__GaN_wafer,KR,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,243683f5-0775-5d41-879a-f704dff21cee,0.001810266803848238,13,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Wafer manufacturing__GaN_wafer,KR,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,29abdb8f-c6f2-51c4-9518-abc47c094653,7.201960358552929e-07,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Wafer manufacturing__GaN_wafer,KR,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,69cafccc-21c6-5f2e-9c50-ddfe8349601a,1.9775973149413074e-06,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Wafer manufacturing__GaN_wafer,KR,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,f368f87d-8f49-5e42-8440-182e116c1415,29.354246791191397,38,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Wafer manufacturing__GaN_wafer,US,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,2e215f32-1c3f-5809-87e9-92faedf2e03d,86.82321877576942,49,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Wafer manufacturing__GaN_wafer,US,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,12d405a3-7a6f-57c5-9b0f-f23a0db266b4,22095.000321750314,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Wafer manufacturing__GaN_wafer,US,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,01796062-cefc-5479-87ac-b923b65d9c81,786107.9594157916,4,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Wafer manufacturing__GaN_wafer,US,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,25f62812-6acc-502b-9951-537da31be43f,59947.956010874645,6,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Wafer manufacturing__GaN_wafer,US,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,ddd10a89-2c7c-52a7-b24f-77a9492c0d32,176.0776612113021,43,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Wafer manufacturing__GaN_wafer,US,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,e279a58a-5bbf-5a88-9136-c268d4f5a400,28824.007424027553,43,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Wafer manufacturing__GaN_wafer,US,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,0dfb0f2c-1c1c-540e-8e94-44bea6c90ba0,0.002760986903846597,18,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Wafer manufacturing__GaN_wafer,US,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,ca0ca74a-04b2-5a32-b0d0-d8730aa01551,0.0016562591717135934,10,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Wafer manufacturing__GaN_wafer,US,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,be71afde-91c2-5ff1-9c61-1046566c68b9,0.00013462474555743422,4,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Wafer manufacturing__GaN_wafer,US,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,b1597f5b-4039-52ea-bbcd-e96d7cfb5076,0.007454779179005744,6,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Wafer manufacturing__GaN_wafer,US,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,c923488f-e9ae-5c46-94b9-a71ae94a006e,933.4354323902962,25,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Wafer manufacturing__GaN_wafer,US,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,4dbb4eea-6aba-5078-a2bd-fa2f12452c24,0.002177688782305299,13,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Wafer manufacturing__GaN_wafer,US,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,2ca5b423-7827-5c19-acb9-4e5cf26c4421,7.593002914040993e-07,7,Wafer manufacturing,GaN_wafer,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
